4716	rebel	fight	gaddafi
4717	police	beat	woman
4718	youth	face	police
4719	police	arrest	israeli
4720	officer	treat	soldier
4721	soldier	shoot	protester
4722	iranians	inform	guard
4723	expert	help	police
4724	mccain	criticize	republican
4725	protester	bring	army
4726	enemy	urge	iran
4727	king	marry	daughter
4728	officer	beat	protester
4729	officer	join	protester
4730	iran	train	terrorist
4731	police	arrest	smuggler
4732	officer	arrest	protester
4733	protester	fight	police
4734	army	attack	protester
4735	israel	push	palestinian
4736	rebel	execute	gaddafi
4737	iran	punish	enemy
4738	protester	fight	soldier
4739	guard	shoot	protester
4740	protester	fight	army
4741	protester	fight	police
4742	army	protect	protester
4743	protester	confront	police
4744	murderer	kill	protester
4745	youth	fight	police
4746	wife	expect	child
4747	iran	threaten	enemy
4748	al-asad	save	syria
4749	iran	threaten	israel
4750	child	marry	jews
4751	gunman	kill	protester
4752	youth	fight	police
4753	ally	accuse	iran
4754	gunman	kill	protester
4755	wife	expect	child
4756	taleban	kill	guard
4757	activist	urge	protester
4758	u.s.	blame	tehran
4759	wife	lead	child
4760	syria	protect	christian
4761	administration	support	protester
4762	iran	accuse	israel
4763	islamists	attack	soldier
4764	enemy	attack	iran
4765	regime	attack	iran
4766	police	attack	protester
4767	soldier	attack	protester
4768	revolutionary	accuse	regime
4769	wife	threaten	husband
4770	police	see	protester
4771	washington	fight	libya
4772	washington	fight	iraq
4773	woman	kill	child
4774	husband	kill	child
4775	army	kill	child
4776	police	attack	youth
4777	gunman	kill	policeman
4778	iranians	leave	iran
4779	police	push	protester
4780	police	beat	protester
4781	mother	ask	daughter
4782	assad	accuse	protester
4783	army	protect	civilian
4784	gunman	beat	father
4785	israel	accuse	palestinian
4786	officer	shoot	protester
4787	terrorist	take	hostage
4788	sniper	kill	attacker
4789	china	encourage	child
4790	israel	accuse	syria
4791	daughter	urge	libyans
4792	iran	release	protester
4793	soldier	defend	protester
4794	syria	push	ally
4795	thug	attack	protester
4796	thug	attack	protester
4797	china	stop	iran
4798	revolutionary	leave	iraq
4799	china	stop	iran
4800	thug	attack	protester
4801	police	force	protester
4802	tehran	back	regime
4803	soldier	leave	iraq
4804	israel	push	washington
4805	ally	help	regime
4806	ally	accuse	iran
4807	ally	accuse	iran
4808	netanyahu	lead	israel
4809	rebel	arrest	al-qadhafi
4810	rebel	fight	regime
4811	gunman	seize	hostage
4812	regime	kill	child
4813	father	leave	libya
4814	wife	expect	child
4815	regime	kill	protester
4816	father	leave	mother
4817	iranians	blame	israel
4818	soldier	rape	woman
4819	regime	encourage	palestinian
4820	soldier	blame	gaddafi
4821	soldier	kill	prisoner
4822	iran	praise	officer
4823	soldier	leave	iraq
4824	king	inform	abbas
4825	terrorist	kill	israeli
4826	syria	back	insurgent
4827	administration	inform	politician
4828	iran	accuse	israel
4829	police	attack	protester
4830	army	fight	protester
4831	soldier	kill	enemy
4832	soldier	visit	child
4833	police	arrest	activist
4834	iran	accuse	israel
4835	terrorist	kill	israeli
4836	police	blame	militant
4837	police	blame	insurgent
4838	militant	kill	police
4839	china	stop	iran
4840	woman	leave	iran
4841	assange	ask	judge
4842	soldier	leave	iraq
4843	police	beat	woman
4844	police	disperse	protester
4845	army	attack	israel
4846	gadhafi	protect	regime
4847	police	beat	woman
4848	politician	pursue	libya
4849	militiaman	kill	civilian
4850	taliban	condemn	enemy
4851	assad	attack	israel
4852	wife	expect	child
4853	administration	abandon	ally
4854	militiaman	kill	civilian
4855	activist	visit	protester
4856	gunman	execute	hostage
4857	police	rescue	child
4858	police	capture	terrorist
4859	police	order	terrorist
4860	terrorist	infiltrate	iraq
4861	police	beat	woman
4862	police	arrest	wife
4863	syria	kill	child
4864	police	arrest	teenager
4865	syria	kill	child
4866	assad	kill	child
4867	regime	lead	syria
4868	police	arrest	protester
4869	officer	disperse	protester
4870	palestinian	kill	israeli
4871	father	execute	daughter
4872	officer	protect	jews
4873	ally	accuse	iran
4874	jerusalem	kill	palestinian
4875	gunman	kill	israeli
4876	israel	kill	palestinian
4877	iraqis	fight	iran
4878	protester	kill	soldier
4879	soldier	arrest	gunman
4880	soldier	leave	iraq
4881	soldier	leave	iraq
4882	protester	see	iran
4883	pentagon	lead	enemy
4884	mother	leave	daughter
4885	wife	kill	mother
4886	wife	kill	baby
4887	israel	attack	iran
4888	protester	kill	soldier
4889	child	battle	regime
4890	guard	kill	civilian
4891	soldier	kill	civilian
4892	soldier	confront	terrorist
4893	revolutionary	lose	enemy
4894	iran	arrest	terrorist
4895	syria	back	insurgent
4896	police	attack	refugee
4897	husband	leave	iran
4898	police	arrest	woman
4899	regime	force	woman
4900	police	kill	attacker
4901	u.s.	leave	iraq
4902	washington	accuse	tehran
4903	assad	attack	israel
4904	ally	push	iran
4905	gunman	kill	officer
4906	soldier	leave	regime
4907	police	arrest	woman
4908	expert	train	iranians
4909	washington	stop	iran
4910	al-asad	attack	israel
4911	gunman	kill	civilian
4912	revolutionary	kill	al-qadhafi
4913	soldier	arrest	israeli
4914	extremist	attack	soldier
4915	expert	train	iranians
4916	soldier	protect	civilian
4917	iran	aid	militia
4918	administration	leave	iraq
4919	refugee	flee	regime
4920	iraqis	execute	prisoner
4921	politician	oppose	regime
4922	iran	back	politician
4923	obama	address	soldier
4924	obama	thank	soldier
4925	teenager	kill	hero
4926	sister	lose	husband
4927	police	arrest	husband
4928	obama	welcome	soldier
4929	husband	take	wife
4930	soldier	protect	civilian
4931	guard	shoot	terrorist
4932	gunman	kill	officer
4933	iran	prevent	enemy
4934	soldier	abandon	regime
4935	soldier	shoot	protester
4936	soldier	leave	iraq
4937	soldier	leave	iraq
4938	officer	protect	terrorist
4939	soldier	aid	enemy
4940	rebel	kill	soldier
4941	army	treat	soldier
4942	protester	attack	soldier
4943	child	see	policeman
4944	insurgent	attack	soldier
4945	army	attack	rebel
4946	iraq	fight	terrorist
4947	police	stop	protester
4948	soldier	beat	woman
4949	obama	leave	iraq
4950	soldier	beat	judge
4951	father	rescue	daughter
4952	police	seize	protester
4953	soldier	leave	iraq
4954	administration	defeat	taleban
4955	italy	assist	libya
4956	soldier	chase	protester
4957	soldier	disperse	protester
4958	soldier	hit	protester
4959	police	beat	protester
4960	obama	abandon	iraq
4961	hero	welcome	iraq
4962	soldier	beat	woman
4963	soldier	leave	iraq
4964	wife	rape	woman
4965	terrorist	murder	child
4966	regime	face	enemy
4967	netanyahu	attack	iran
4968	police	beat	woman
4969	soldier	arrest	protester
4970	police	beat	woman
4971	iraqis	kill	refugee
4972	mercenary	leave	civilian
4973	iran	hit	israel
4974	police	train	officer
4975	israeli	blame	palestinian
4976	father	lose	child
4977	soldier	leave	iraq
4978	wife	expect	child
4979	police	beat	protester
4980	soldier	leave	iraq
4981	police	kill	attacker
4982	washington	leave	iraq
4983	police	beat	woman
4984	iran	accuse	israel
4985	soldier	beat	protester
4986	washington	defend	ally
4987	protester	defend	regime
4988	army	leave	iraq
4989	protester	chase	soldier
4990	tehran	denounce	enemy
4991	washington	accuse	syria
4992	soldier	leave	iraq
4993	judge	kill	daughter
4994	police	chase	woman
4995	obama	leave	iraq
4996	protester	capture	soldier
4997	soldier	beat	hero
4998	obama	warn	tehran
4999	china	protect	iran
5000	police	chase	woman
5001	iran	protect	iraq
5002	father	kill	daughter
5003	father	visit	libya
5004	terrorist	kill	police
5005	u.s.	accuse	iran
5006	king	face	islamists
5007	wife	leave	israel
5008	israel	blame	palestinian
5009	police	arrest	woman
5010	obama	warn	iran
5011	iran	back	regime
5012	mother	leave	husband
5013	wife	take	daughter
5014	israel	blame	palestinian
5015	soldier	embrace	child
5016	police	beat	woman
5017	regime	blame	terrorist
5018	rebel	kill	soldier
5019	activist	ask	youth
5020	officer	arrest	activist
5021	rebel	kill	civilian
5022	regime	assassinate	father
5023	army	protect	protester
5024	army	protect	protester
5025	regime	blame	terrorist
5026	terrorist	infiltrate	syria
5027	expert	train	officer
5028	police	arrest	terrorist
5029	regime	push	syria
5030	police	shoot	protester
5031	police	arrest	criminal
5032	syria	face	militant
5033	administration	warn	iran
5034	gunman	kill	civilian
5035	jerusalem	see	woman
5036	iran	seize	iraq
5037	al-assad	accuse	militant
5038	officer	kill	soldier
5039	regime	support	terrorist
5040	army	target	terrorist
5041	iran	protect	iraq
5042	police	accuse	israeli
5043	army	kill	terrorist
5044	obama	address	soldier
5045	police	arrest	killer
5046	iraqis	blame	police
5047	iraqis	blame	administration
5048	smuggler	lead	migrant
5049	republican	accuse	obama
5050	regime	fight	extremist
5051	regime	fight	terrorist
5052	u.s.	leave	iraq
5053	enemy	threaten	iran
5054	israel	attack	iran
5055	terrorist	infiltrate	israel
5056	mother	lose	child
5057	soldier	fight	taliban
5058	assad	lead	regime
5059	police	disperse	protester
5060	regime	blame	extremist
5061	police	pursue	criminal
5062	police	rescue	woman
5063	soldier	leave	iraq
5064	pentagon	warn	iran
5065	syria	release	protester
5066	soldier	save	woman
5067	terrorist	infiltrate	israel
5068	assad	lead	regime
5069	rebel	kill	soldier
5070	obama	leave	iraq
5071	activist	accuse	regime
5072	extremist	target	woman
5073	syria	release	protester
5074	terrorist	accuse	army
5075	terrorist	infiltrate	israel
5076	youth	battle	police
5077	syria	blame	militant
5078	republican	accuse	obama
5079	gaddafi	flee	libya
5080	republican	challenge	obama
5081	israel	help	army
5082	israel	back	assad
5083	gunman	kill	soldier
5084	obama	accuse	bush
5085	police	kill	protester
5086	rebel	kill	gadhafi
5087	china	aid	regime
5088	police	rescue	woman
5089	washington	leave	iraq
5090	netanyahu	lead	israel
5091	youth	see	rebel
5092	police	rescue	woman
5093	guard	leave	prisoner
5094	obama	accuse	bush
5095	republican	accuse	obama
5096	wife	raise	child
5097	soldier	leave	iraq
5098	soldier	fight	iraq
5099	police	kill	protester
5100	obama	leave	libya
5101	police	kill	protester
5102	wife	expect	baby
5103	army	kill	militant
5104	protestor	blame	regime
5105	ally	accuse	iran
5106	woman	lose	child
5107	woman	lose	husband
5108	hero	leave	wife
5109	hero	leave	child
5110	ally	defeat	al-qaeda
5111	militant	kill	soldier
5112	sniper	shoot	soldier
5113	soldier	kill	civilian
5114	police	kill	insurgent
5115	thug	attack	policeman
5116	protester	infiltrate	israel
5117	ally	accuse	iran
5118	republican	face	obama
5119	police	arrest	protester
5120	soldier	hit	judge
5121	regime	threaten	tehran
5122	police	arrest	protester
5123	woman	lose	husband
5124	soldier	murder	iraqis
5125	mother	take	child
5126	iran	assist	terrorist
5127	iran	assist	insurgent
5128	rebel	fight	gaddafi
5129	militant	fight	israel
5130	taleban	kill	soldier
5131	police	bring	thug
5132	iran	support	terrorist
5133	regime	push	u.s.
5134	soldier	leave	iraq
5135	woman	ask	obama
5136	army	stop	protester
5137	soldier	fight	militiaman
5138	regime	kill	civilian
5139	police	prevent	protester
5140	obama	face	israel
5141	israel	face	iran
5142	thug	beat	activist
5143	police	disperse	protester
5144	china	push	libya
5145	u.s.	accuse	iran
5146	obama	accuse	republican
5147	regime	kill	palestinian
5148	police	arrest	teenager
5149	taleban	kill	soldier
5150	police	arrest	teacher
5151	u.s.	reassure	ally
5152	tunisia	leave	tunisia
5153	rebel	fight	army
5154	husband	leave	child
5155	husband	leave	wife
5156	police	shoot	protester
5157	terrorist	attack	civilian
5158	officer	kill	protester
5159	activist	accuse	regime
5160	iraq	kill	soldier
5161	tehran	warn	u.s.
5162	pirate	take	gunman
5163	islamists	condemn	regime
5164	regime	blame	terrorist
5165	washington	threaten	tehran
5166	expert	train	army
5167	ally	accuse	iran
5168	mother	send	child
5169	woman	lose	husband
5170	woman	send	husband
5171	iran	thank	u.s.
5172	activist	accuse	regime
5173	militant	attack	iraqis
5174	criminal	attack	iraqis
5175	sniper	kill	protester
5176	wife	expect	child
5177	guard	kill	soldier
5178	enemy	force	muslims
5179	washington	accuse	syria
5180	militant	attack	iraqis
5181	criminal	attack	iraqis
5182	youth	topple	regime
5183	iran	face	israel
5184	pentagon	threaten	tehran
5185	police	kill	thug
5186	police	kill	thug
5187	terrorist	infiltrate	iraq
5188	protester	attack	police
5189	ally	accuse	administration
5190	islamists	condemn	regime
5191	palestinian	attack	soldier
5192	child	kill	woman
5193	soldier	detain	father
5194	israel	warn	iran
5195	iran	lead	washington
5196	militant	kill	soldier
5197	terrorist	infiltrate	iraq
5198	king	help	palestinian
5199	king	help	israeli
5200	iran	accuse	israel
5201	iran	warn	washington
5202	soldier	kill	policeman
5203	iran	accuse	israeli
5204	al-assad	address	syria
5205	iran	accuse	israel
5206	administration	kill	laden
5207	iran	blame	israel
5208	soldier	detain	father
5209	obama	leave	china
5210	assad	attack	israel
5211	obama	leave	china
5212	assad	lead	syria
5213	militant	kill	soldier
5214	iran	blame	israel
5215	tehran	blame	scientist
5216	iran	blame	israel
5217	iran	blame	scientist
5218	iran	accuse	israel
5219	taliban	kill	soldier
5220	assad	attack	israel
5221	iran	inform	expert
5222	iran	assist	al-asad
5223	iran	defend	scientist
5224	al-asad	address	syria
5225	mccain	criticize	administration
5226	israel	accuse	iran
5227	ally	accuse	iran
5228	gunman	kill	officer
5229	washington	punish	soldier
5230	police	arrest	woman
5231	iran	blame	israel
5232	iran	blame	israel
5233	iran	blame	u.s.
5234	tehran	accuse	israel
5235	regime	blame	israel
5236	wife	visit	husband
5237	gunman	kill	civilian
5238	iran	accuse	israel
5239	iran	assist	assad
5240	regime	rape	woman
5241	regime	rape	child
5242	ally	punish	iran
5243	tehran	accuse	israel
5244	iran	accuse	ally
5245	tehran	blame	scientist
5246	israel	attack	iran
5247	police	beat	protester
5248	terrorist	kill	sister
5249	iran	save	regime
5250	tehran	lose	scientist
5251	ally	defeat	taleban
5252	criminal	rule	tunisia
5253	ally	back	regime
5254	regime	threaten	israel
5255	israel	attack	iran
5256	soldier	protect	assad
5257	iran	blame	israel
5258	militant	kill	soldier
5259	iran	accuse	israel
5260	soldier	shoot	protester
5261	palestinian	marry	israeli
5262	iran	blame	israel
5263	militia	fight	extremist
5264	terrorist	kill	police
5265	regime	protect	israel
5266	father	advise	assad
5267	assad	succeed	father
5268	assad	join	wife
5269	obama	praise	prisoner
5270	father	flee	iraq
5271	iran	accuse	israel
5272	iran	blame	israel
5273	regime	accuse	israel
5274	republican	denounce	obama
5275	netanyahu	accuse	iran
5276	washington	warn	iran
5277	iran	accuse	israel
5278	enemy	accuse	iran
5279	china	help	tehran
5280	soldier	kill	civilian
5281	administration	warn	iran
5282	palestinian	kill	athlete
5283	washington	help	tunisia
5284	father	take	child
5285	muslims	attack	christian
5286	netanyahu	hit	iran
5287	tehran	blame	scientist
5288	obama	warn	netanyahu
5289	obama	praise	prisoner
5290	iran	blame	israel
5291	israel	attack	iran
5292	guard	allow	gunman
5293	soldier	leave	army
5294	refugee	flee	libya
5295	mother	raise	child
5296	taleban	kill	soldier
5297	iran	accuse	israel
5298	iran	protect	scientist
5299	tehran	aid	syria
5300	iran	accuse	israel
5301	washington	accuse	iran
5302	police	disperse	protester
5303	obama	treat	israel
5304	militant	kill	soldier
5305	officer	kill	muslims
5306	militant	execute	soldier
5307	obama	welcome	king
5308	husband	take	wife
5309	gunman	kill	reporter
5310	iran	kill	scientist
5311	israel	accuse	iran
5312	china	oppose	iran
5313	soldier	encourage	child
5314	gaddafi	kill	daughter
5315	gaddafi	kill	daughter
5316	child	save	jews
5317	israel	stop	iran
5318	china	help	iran
5319	police	arrest	woman
5320	iran	blame	israel
5321	iran	blame	u.s.
5322	gunman	kill	israeli
5323	gaddafi	kill	daughter
5324	woman	leave	iran
5325	muslims	fight	enemy
5326	christian	fight	enemy
5327	china	assist	iran
5328	police	arrest	terrorist
5329	china	oppose	iran
5330	israel	stop	iran
5331	israel	hit	iran
5332	obama	warn	netanyahu
5333	police	arrest	gunman
5334	china	protect	syria
5335	army	arrest	policeman
5336	iran	blame	israel
5337	father	lose	daughter
5338	gaddafi	kill	daughter
5339	gunman	kill	child
5340	gunman	kill	woman
5341	iran	attack	israel
5342	army	fight	rebel
5343	israel	assassinate	scientist
5344	woman	save	daughter
5345	police	shoot	protester
5346	protester	confront	guard
5347	israel	encourage	regime
5348	soldier	fight	taleban
5349	democrat	defend	regime
5350	israel	attack	iran
5351	police	beat	protester
5352	china	oppose	iran
5353	iran	blame	israel
5354	police	arrest	father
5355	iran	blame	israel
5356	regime	protect	iranians
5357	daughter	leave	husband
5358	insurgent	fight	army
5359	libyans	accuse	migrant
5360	regime	blame	terrorist
5361	ally	accuse	iran
5362	israel	attack	iran
5363	israel	attack	iran
5364	regime	kill	protester
5365	iran	help	iraq
5366	activist	kill	protester
5367	iran	help	assad
5368	administration	back	regime
5369	attacker	kill	civilian
5370	husband	hire	woman
5371	terrorist	kill	police
5372	terrorist	kill	soldier
5373	obama	warn	tehran
5374	regime	blame	terrorist
5375	democrat	accuse	bush
5376	army	kill	civilian
5377	taleban	kill	soldier
5378	soldier	leave	iraq
5379	soldier	leave	iraq
5380	washington	kill	laden
5381	washington	warn	tehran
5382	regime	blame	terrorist
5383	obama	attack	iran
5384	iran	accuse	israel
5385	washington	warn	tehran
5386	obama	attack	iran
5387	child	kill	woman
5388	republican	accuse	obama
5389	guard	kill	thug
5390	guard	kill	smuggler
5391	police	kill	protester
5392	protester	kill	police
5393	christian	defend	muslims
5394	police	attack	woman
5395	iran	blame	israel
5396	obama	warn	al-assad
5397	administration	accuse	china
5398	husband	send	woman
5399	thug	attack	protester
5400	al-asad	order	guard
5401	soldier	join	protester
5402	police	prevent	protester
5403	attacker	kill	civilian
5404	washington	accuse	iran
5405	ally	accuse	iran
5406	rebel	treat	enemy
5407	muslims	kill	jews
5408	prisoner	embrace	soldier
5409	barak	attack	iran
5410	netanyahu	attack	iran
5411	soldier	attack	protester
5412	terrorist	kill	police
5413	terrorist	kill	soldier
5414	militia	fight	army
5415	rebel	kidnap	child
5416	administration	accuse	guard
5417	washington	warn	iraqis
5418	iran	help	protester
5419	barak	attack	iran
5420	netanyahu	attack	iran
5421	israel	inform	washington
5422	israel	attack	iran
5423	protester	accuse	islamists
5424	china	oppose	iran
5425	militia	fight	army
5426	thug	attack	protester
5427	israel	attack	iran
5428	syria	support	protester
5429	teacher	send	child
5430	insurgent	kill	wife
5431	insurgent	kill	child
5432	china	defend	regime
5433	regime	rule	woman
5434	husband	kill	wife
5435	woman	beat	husband
5436	iranians	blame	israel
5437	israel	attack	iran
5438	israel	attack	iran
5439	regime	threaten	israel
5440	terrorist	attack	israel
5441	regime	murder	civilian
5442	bush	chase	al-qaeda
5443	husband	kill	wife
5444	army	kill	father
5445	china	condemn	syria
5446	regime	threaten	israel
5447	iran	blame	israel
5448	soldier	fight	army
5449	regime	rescue	syria
5450	ally	back	regime
5451	militiaman	kill	wife
5452	ally	defend	syria
5453	iraq	defend	syria
5454	politician	help	enemy
5455	officer	assault	protestor
5456	obama	threaten	iran
5457	assad	attack	israel
5458	israel	attack	iran
5459	soldier	kill	terrorist
5460	iran	advise	assad
5461	iran	welcome	expert
5462	gaddafi	flee	libya
5463	syria	kill	muslims
5464	bush	help	enemy
5465	activist	accuse	iran
5466	israel	assassinate	scientist
5467	activist	accuse	police
5468	israel	attack	iran
5469	israel	attack	iran
5470	protester	blame	police
5471	soldier	train	army
5472	activist	accuse	regime
5473	gunman	seize	hostage
5474	u.s.	assassinate	scientist
5475	activist	accuse	police
5476	israel	take	scientist
5477	israel	attack	iran
5478	protester	blame	police
5479	regime	push	guard
5480	police	shoot	protester
5481	israel	attack	iran
5482	terrorist	kill	soldier
5483	terrorist	kill	officer
5484	israel	take	scientist
5485	israel	attack	iran
5486	assad	succeed	father
5487	israel	attack	iran
5488	syria	stop	insurgent
5489	administration	warn	iran
5490	protestor	blame	police
5491	obama	accuse	assad
5492	regime	arrest	sister
5493	gunman	kidnap	woman
5494	israel	attack	iran
5495	israel	warn	iran
5496	obama	accuse	syria
5497	israel	attack	iran
5498	israel	treat	ally
5499	israel	attack	iran
5500	protester	blame	police
5501	sniper	kill	taliban
5502	politician	denounce	army
5503	husband	kill	wife
5504	china	oppose	iran
5505	regime	confront	israel
5506	assad	leave	syria
5507	regime	kill	civilian
5508	israel	attack	iran
5509	israel	attack	iran
5510	israel	attack	iran
5511	rebel	accuse	china
5512	administration	warn	iran
5513	netanyahu	attack	iran
5514	tehran	warn	u.s.
5515	tehran	warn	israel
5516	police	chase	protester
5517	ally	help	syria
5518	china	protect	regime
5519	israel	attack	iran
5520	soldier	accuse	pentagon
5521	obama	condemn	al-asad
5522	iran	leave	regime
5523	regime	kill	syria
5524	israel	attack	iran
5525	israel	attack	iran
5526	officer	protect	soldier
5527	gunman	kill	officer
5528	insurgent	kill	officer
5529	insurgent	kill	soldier
5530	netanyahu	warn	abbas
5531	gunman	kill	soldier
5532	baby	expect	child
5533	china	protect	regime
5534	regime	pursue	terrorist
5535	gunman	kill	soldier
5536	mother	leave	father
5537	washington	threaten	tehran
5538	army	arrest	judge
5539	protestor	accuse	al-asad
5540	israel	attack	iran
5541	washington	warn	assad
5542	israel	attack	iran
5543	israel	treat	ally
5544	activist	accuse	militiaman
5545	activist	blame	army
5546	activist	accuse	regime
5547	assad	accuse	regime
5548	militia	fight	regime
5549	army	fight	insurgent
5550	assad	blame	terrorist
5551	netanyahu	hit	iran
5552	iraq	help	regime
5553	israel	attack	iran
5554	activist	blame	army
5555	militiaman	shoot	civilian
5556	activist	accuse	militiaman
5557	sister	flee	iran
5558	activist	flee	syria
5559	iraq	execute	criminal
5560	republican	accuse	obama
5561	palestinian	kill	child
5562	israel	accuse	tehran
5563	israel	attack	iran
5564	iran	back	regime
5565	iran	back	assad
5566	china	back	regime
5567	regime	kill	prisoner
5568	army	accuse	israel
5569	army	accuse	israel
5570	police	arrest	teenager
5571	israel	attack	iran
5572	china	oppose	iran
5573	soldier	join	protester
5574	regime	arrest	al-asad
5575	terrorist	kill	christian
5576	muslims	kill	christian
5577	muslims	kill	christian
5578	assad	succeed	father
5579	syria	flee	regime
5580	regime	kill	child
5581	regime	treat	child
5582	regime	kill	child
5583	administration	denounce	al-assad
5584	ally	accuse	iran
5585	israel	hit	iran
5586	activist	accuse	regime
5587	activist	accuse	regime
5588	activist	accuse	regime
5589	police	kill	protester
5590	rebel	accuse	regime
5591	regime	kill	child
5592	father	kidnap	sister
5593	father	kidnap	mother
5594	republican	encourage	israel
5595	muslims	support	protester
5596	police	kill	protester
5597	gunman	assassinate	army
5598	army	defeat	assad
5599	activist	accuse	regime
5600	gunman	assassinate	army
5601	wife	denounce	husband
5602	laden	urge	child
5603	police	join	protester
5604	regime	stop	assad
5605	gunman	assassinate	officer
5606	militia	fight	gaddafi
5607	youth	thank	iran
5608	republican	accuse	administration
5609	officer	kill	civilian
5610	al-asad	send	child
5611	gunman	assassinate	army
5612	netanyahu	blame	iran
5613	tehran	blame	scientist
5614	terrorist	murder	civilian
5615	israel	attack	iran
5616	police	kill	protester
5617	police	kill	protester
5618	washington	encourage	ally
5619	officer	battle	youth
5620	officer	battle	youth
5621	regime	blame	terrorist
5622	netanyahu	blame	iran
5623	army	arrest	mother
5624	netanyahu	blame	iran
5625	obama	treat	china
5626	israel	accuse	iran
5627	police	seize	pirate
5628	activist	leave	administration
5629	israel	attack	iran
5630	police	disperse	protester
5631	protester	oppose	assad
5632	regime	fight	civilian
5633	israel	accuse	iran
5634	iran	blame	israel
5635	israel	blame	iran
5636	netanyahu	blame	iran
5637	rebel	kill	soldier
5638	netanyahu	blame	iran
5639	iran	accuse	ally
5640	iranians	blame	israel
5641	israel	take	scientist
5642	husband	see	daughter
5643	iran	accuse	israeli
5644	israel	send	scientist
5645	tehran	blame	scientist
5646	israel	blame	iran
5647	tehran	target	scientist
5648	assad	kill	child
5649	assad	kill	woman
5650	israel	blame	iran
5651	israel	blame	iran
5652	israel	hit	iran
5653	tehran	accuse	israel
5654	iran	blame	ally
5655	police	welcome	officer
5656	tehran	blame	scientist
5657	israel	accuse	tehran
5658	netanyahu	blame	iran
5659	netanyahu	defend	israel
5660	iran	kill	israeli
5661	netanyahu	accuse	iran
5662	jerusalem	accuse	iran
5663	israel	blame	iran
5664	iran	blame	u.s.
5665	iran	accuse	israel
5666	israel	blame	iran
5667	netanyahu	blame	iran
5668	israel	blame	iran
5669	israel	arrest	prisoner
5670	syria	face	terrorist
5671	jerusalem	blame	tehran
5672	army	accuse	officer
5673	israel	accuse	tehran
5674	israel	accuse	iran
5675	israel	accuse	iran
5676	netanyahu	accuse	iran
5677	woman	marry	syria
5678	obama	warn	china
5679	washington	denounce	syria
5680	israel	accuse	iran
5681	iran	accuse	israel
5682	regime	blame	terrorist
5683	tehran	blame	israel
5684	tehran	accuse	israel
5685	israel	attack	iran
5686	iran	blame	israel
5687	barak	accuse	iran
5688	iran	hit	israel
5689	iran	help	israel
5690	tehran	blame	scientist
5691	army	arrest	mother
5692	regime	encourage	syria
5693	iran	blame	israel
5694	israel	fight	iran
5695	iran	accuse	israel
5696	rebel	kill	gaddafi
5697	rebel	confront	enemy
5698	republican	accuse	administration
5699	woman	defy	king
5700	netanyahu	accuse	iran
5701	israel	attack	iran
5702	youth	leave	army
5703	al-asad	murder	civilian
5704	syria	attack	israel
5705	regime	push	army
5706	israel	accuse	iran
5707	police	join	protester
5708	gunman	shoot	officer
5709	syria	oppose	regime
5710	israel	accuse	tehran
5711	iraq	help	iran
5712	iran	defy	tehran
5713	tehran	blame	scientist
5714	israel	blame	tehran
5715	wife	expect	child
5716	netanyahu	accuse	iran
5717	tehran	accuse	israel
5718	regime	encourage	syria
5719	army	kill	sniper
5720	police	arrest	teenager
5721	police	arrest	mother
5722	officer	capture	police
5723	israel	accuse	iran
5724	iran	accuse	israel
5725	israel	accuse	iran
5726	teacher	treat	child
5727	tehran	blame	scientist
5728	iran	attack	israel
5729	ally	attack	israel
5730	israel	attack	iran
5731	israel	blame	iran
5732	iran	blame	israel
5733	iran	blame	israel
5734	abbas	blame	israel
5735	terrorist	send	attacker
5736	israel	accuse	iran
5737	israel	blame	iran
5738	libya	kill	child
5739	gunman	kill	policeman
5740	israel	accuse	iran
5741	iran	accuse	israel
5742	republican	defeat	obama
5743	muslims	fight	regime
5744	sunni	capture	christian
5745	assange	encourage	army
5746	israel	blame	iran
5747	iran	blame	israel
5748	israel	attack	iran
5749	israel	accuse	tehran
5750	u.s.	threaten	iran
5751	police	arrest	iranians
5752	obama	leave	washington
5753	wife	raise	child
5754	iran	accuse	israel
5755	gaddafi	denounce	protester
5756	al-qaeda	back	protester
5757	assad	blame	terrorist
5758	netanyahu	accuse	iran
5759	police	detain	child
5760	police	capture	terrorist
5761	police	disperse	protester
5762	militant	shoot	officer
5763	israel	accuse	tehran
5764	israel	blame	iran
5765	iran	blame	israel
5766	activist	accuse	police
5767	china	condemn	syria
5768	militia	defeat	al-qaeda
5769	police	arrest	criminal
5770	israel	attack	iran
5771	iran	accuse	israel
5772	regime	assassinate	scientist
5773	gunman	kill	woman
5774	enemy	attack	iran
5775	israel	accuse	iran
5776	wife	expect	child
5777	thief	take	sister
5778	woman	bring	child
5779	china	condemn	syria
5780	israel	attack	iran
5781	israel	accuse	tehran
5782	ally	accuse	tehran
5783	washington	threaten	tehran
5784	husband	take	wife
5785	militia	defeat	al-qaeda
5786	israel	accuse	iran
5787	police	accuse	activist
5788	libya	embrace	libyans
5789	police	disperse	protester
5790	gunman	assassinate	judge
5791	china	help	iran
5792	gunman	assassinate	judge
5793	politician	condemn	regime
5794	muslims	fight	jews
5795	police	arrest	muslims
5796	taliban	execute	hostage
5797	israel	attack	iran
5798	attacker	kill	woman
5799	israel	attack	iran
5800	gunman	assassinate	judge
5801	militia	defeat	al-qaeda
5802	rebel	fight	extremist
5803	army	kill	gunman
5804	israel	attack	iran
5805	police	arrest	activist
5806	police	arrest	muslims
5807	officer	accuse	activist
